,movieId,Average Rating,Number of Ratings
97495,114662,3.8,15
97510,114670,3.5,1
97511,114678,4.25,2
97513,114707,3,1
97514,114713,3,2
97516,114762,2.833333333,3
97519,114795,3.5,4
97523,114818,2.166666667,3
97526,114847,3,1
97527,114925,2,1
97528,114935,3.9,10
97538,115065,2,1
97539,115111,3.5,1
97540,115122,4.833333333,3
97543,115149,3.844827586,29
97572,115151,2,1
97573,115170,2.5,1
97574,115203,3,1
97575,115210,3.769230769,13
97588,115216,3,1
97589,115231,3.25,2
97591,115502,3.5,1
97592,115569,4.166666667,18
97610,115617,3.853658537,41
97651,115664,4,2
97653,115667,3.5,1
97654,115680,3.833333333,3
97657,115713,3.910714286,28
97685,115727,5,1
97686,115819,3,1
97687,115828,4.5,1
97688,115877,3.666666667,3
97691,115969,4,1
97692,116044,1.5,1
97693,116138,2,1
97694,116169,2.5,1
97695,116207,1.5,1
97696,116411,4.5,1
97697,116413,3,1
97698,116419,1.5,1
97699,116505,3,1
97700,116529,3,1
97701,116668,4,2
97703,116718,3.5,1
97704,116724,4,1
97705,116738,3.5,1
97706,116797,4.02,50
97756,116799,3.666666667,6
97762,116817,4.5,1
97763,116823,3.869565217,23
97786,116849,2.5,1
97787,116887,2.75,2
97789,116897,4.25,10
97799,116941,2,1
97800,116963,1.5,1
97801,116977,2.333333333,3
97804,116985,1.5,1
97805,117107,2.5,1
97806,117109,3,2
97808,117133,3.5,1
97809,117176,3.705882353,17
97826,117192,4.5,3
97829,117364,4,1
97830,117368,3.5,1
97831,117444,3,1
97832,117466,3.5,3
97835,117511,3,1
97836,117529,3.260869565,23
97859,117531,5,1
97860,117533,3.875,4
97864,117545,3.75,2
97866,117572,2.5,1
97867,117590,3.636363636,11
97878,117630,1,1
97879,117646,4.5,1
97880,117849,4.5,1
97881,117851,3.7,5
97886,117867,4,1
97887,117877,3,1
97888,117881,3.8,5
97893,117887,4,4
97897,117895,1.833333333,6
97903,117922,3.5,1
97904,118082,3.5,1
97905,118166,3.5,1
97906,118198,2.5,1
97907,118248,1.5,1
97908,118270,5,1
97909,118290,2,1
97910,118326,2,1
97911,118354,3,1
97912,118512,1.5,1
97913,118530,4.5,1
97914,118572,3.5,2
97916,118696,3.416666667,18
97934,118700,2.5,2
97936,118702,2.5,3
97939,118706,4,1
97940,118784,3.5,1
97941,118814,2,1
97942,118834,5,1
97943,118862,4,1
97944,118880,3.5,2
97946,118888,4.25,2
97948,118894,5,1
97949,118896,4,1
97950,118900,2.9,5
97955,118924,3,2
97957,118930,4.5,1
97958,118985,3.75,2
97960,118997,2.8,5
97965,119068,2,1
97966,119141,3.458333333,12
97978,119145,3.986111111,36
98014,119153,4.5,1
98015,119155,3.5,6
98021,119167,3.5,1
98022,119218,2.5,1
98023,119655,2.25,2
98025,119714,3.5,1
98026,119828,3,1
98027,119964,2,1
98028,120130,5,1
98029,120138,5,1
98030,120466,3.25,10
98040,120478,4.333333333,3
98043,120625,4.5,1
98044,120635,2.7,5
98049,120637,2.5,2
98051,120761,3.5,1
98052,120783,2.5,1
98053,120799,2.5,9
98062,120807,4,1
98063,120813,4.5,1
98064,120827,3,1
98065,120919,3,1
98066,121007,4,1
98067,121035,2,1
98068,121097,2.75,2
98070,121099,2.5,1
98071,121129,2.5,1
98072,121169,3.5,1
98073,121171,4,1
98074,121231,4.125,4
98078,121253,3,1
98079,121338,4.5,1
98080,121342,3.5,1
98081,121372,4.5,1
98082,121374,4.5,1
98083,121469,4.5,1
98084,121715,3.5,1
98085,121781,5,1
98086,122092,5,1
98087,122246,0.5,1
98088,122260,2.5,1
98089,122433,1,1
98090,122490,1.5,1
98091,122627,0.5,1
98092,122882,3.819148936,47
98139,122884,2.5,2
98141,122886,3.853658537,41
98182,122888,0.5,1
98183,122890,3.416666667,6
98189,122892,3.518518519,27
98216,122896,3.785714286,7
98223,122898,2.5,6
98229,122900,3.722222222,27
98256,122902,2.1,5
98261,122904,3.833333333,54
98315,122906,3.727272727,11
98326,122912,4,13
98339,122916,4.025,20
98359,122918,3.925925926,27
98386,122920,3.613636364,22
98408,122922,3.704545455,22
98430,122924,3.071428571,14
98444,122926,4.15625,16
98460,122932,2,1
98461,123200,4.5,1
98462,123310,2,1
98463,123545,3,1
98464,123553,1,1
98465,123947,2.75,2
98467,124273,4.5,1
98468,124404,5,1
98469,124484,3,1
98470,124851,5,1
98471,124853,4,1
98472,124859,2,1
98473,125221,0.5,1
98474,125914,3,1
98475,125916,1,3
98478,125970,3.5,1
98479,125974,3.75,2
98481,126088,5,1
98482,126090,4.5,1
98483,126142,4,1
98484,126420,1.5,1
98485,126426,4,1
98486,126430,4.75,2
98488,126482,3,1
98489,126548,3.25,6
98495,126577,4,1
98496,126921,5,1
98497,127052,3.833333333,3
98500,127096,3.75,4
98504,127098,4.375,4
98508,127108,3.875,4
98512,127114,4,1
98513,127116,4.5,1
98514,127130,4,1
98515,127132,2,1
98516,127134,3.5,1
98517,127136,3.25,2
98519,127146,3,1
98520,127152,4.25,2
98522,127164,3.5,1
98523,127172,3.5,1
98524,127180,4,1
98525,127184,4,1
98526,127194,2,1
98527,127198,3.583333333,6
98533,127202,3.75,6
98539,127204,3.75,2
98541,127212,4.5,1
98542,127298,4,2
98544,127319,1.5,1
98545,127323,1,1
98546,127390,4,1
98547,128087,5,1
98548,128089,4.5,1
98549,128097,4,1
98550,128099,4.5,1
98551,128197,2,1
98552,128360,3.75,18
98570,128366,4,1
98571,128488,3,1
98572,128512,2,2
98574,128520,3.8,5
98579,128542,3.5,1
98580,128592,1,1
98581,128594,4,1
98582,128620,3.9,5
98587,128695,2.5,1
98588,128736,3.5,1
98589,128832,3.5,1
98590,128838,3.5,1
98591,128842,4,1
98592,128852,3.75,2
98594,128900,4.5,1
98595,128902,4,1
98596,128908,4,1
98597,128914,5,1
98598,128944,3.5,1
98599,128968,4,2
98601,128975,2.875,4
98605,128991,4.5,1
98606,129011,3.5,1
98607,129229,2,1
98608,129250,0.5,1
98609,129313,4,1
98610,129333,1.5,1
98611,129354,3.25,10
98621,129397,2.75,2
98623,129428,3,2
98625,129514,5,1
98626,129657,1,1
98627,129659,3.5,1
98628,129737,2.25,2
98630,129779,2.5,1
98631,129937,2.166666667,3
98634,130050,3,1
98635,130052,3.5,1
98636,130073,4,1
98637,130083,2,1
98638,130087,3.75,2
98640,130444,4,1
98641,130450,2.5,3
98644,130452,4,1
98645,130482,4,1
98646,130490,2.833333333,6
98652,130498,3.5,1
98653,130518,4,3
98656,130520,3.25,8
98664,130576,2.375,4
98668,130578,4,1
98669,130634,2.75,6
98675,130686,3,1
98676,130840,4.5,1
98677,130842,4,1
98678,130970,5,1
98679,130976,4.5,1
98680,130978,5,1
98681,131013,3.125,8
98689,131023,4.5,1
98690,131098,5,1
98691,131104,4.5,1
98692,131130,5,1
98693,131237,5,1
98694,131439,3,1
98695,131480,2,1
98696,131578,2.5,1
98697,131610,5,1
98698,131656,3,2
98700,131714,3,3
98703,131724,5,1
98704,131739,3,1
98705,131749,3,1
98706,131796,4,1
98707,131826,3.75,2
98709,131920,4.5,1
98710,131934,1,1
98711,132046,2.5,7
98718,132084,2.5,1
98719,132153,5,1
98720,132157,2.75,4
98724,132333,5,1
98725,132335,1,1
98726,132362,3.5,1
98727,132422,3.25,2
98729,132424,1.75,2
98731,132454,3.5,1
98732,132462,1,1
98733,132488,2,1
98734,132496,4.5,1
98735,132584,3.5,1
98736,132618,1.5,1
98737,132660,3.75,2
98739,132796,1.875,4
98743,132800,3,2
98745,132888,3,1
98746,133115,4,1
98747,133195,1.5,1
98748,133217,3.5,1
98749,133281,2,1
98750,133365,2,1
98751,133377,1.5,1
98752,133419,3.444444444,9
98761,133545,1,1
98762,133645,4,1
98763,133712,3.75,2
98765,133716,4.5,1
98766,133771,4,7
98773,133780,3,1
98774,133782,2,1
98775,133798,1.5,1
98776,133802,4.25,2
98778,133832,3.5,1
98779,133867,4.5,1
98780,133879,4,1
98781,134004,5,1
98782,134019,3.5,1
98783,134021,2.5,1
98784,134041,4,1
98785,134095,5,1
98786,134109,5,1
98787,134130,4,48
98835,134158,1.5,1
98836,134170,3.714285714,7
98843,134184,4.5,1
98844,134214,3.5,4
98848,134246,0.5,1
98849,134248,3,1
98850,134252,4.5,1
98851,134326,4.5,1
98852,134334,4.5,1
98853,134368,3.6875,16
98869,134393,3.2,10
98879,134515,3,1
98880,134524,3,1
98881,134528,0.5,1
98882,134775,2,1
98883,134783,2,1
98884,134796,5,1
98885,134808,2,1
98886,134847,5,1
98887,134849,4,1
98888,134853,3.813953488,43
98931,134859,3.5,1
98932,134861,2.5,1
98933,134881,4.333333333,3
98936,135133,3.7,10
98946,135137,2.583333333,6
98952,135143,3.678571429,14
98966,135198,4,1
98967,135216,0.5,1
98968,135288,3,1
98969,135436,3.071428571,7
98976,135456,3.25,2
98978,135518,2.75,2
98980,135532,3.333333333,3
98983,135534,3.5,1
98984,135536,2.916666667,12
98996,135567,2.375,4
99000,135569,3.466666667,15
99015,135777,4.5,1
99016,135787,3.5,1
99017,135803,3.5,1
99018,135815,4,1
99019,135861,2.777777778,9
99028,135885,3,1
99029,135887,3.166666667,15
99044,135937,3,1
99045,136012,1.5,1
99046,136016,3,4
99050,136018,2.5,3
99053,136020,3.058823529,17
99070,136024,3,1
99071,136297,0.5,1
99072,136305,1,2
99074,136341,5,1
99075,136353,5,1
99076,136355,5,1
99077,136359,5,1
99078,136443,1.5,1
99079,136445,5,1
99080,136447,5,1
99081,136449,3.75,2
99083,136469,5,1
99084,136471,3.5,1
99085,136503,5,1
99086,136511,2,1
99087,136540,4.5,1
99088,136556,5,1
99089,136562,3.75,6
99095,136564,2.5,1
99096,136598,3.416666667,6
99102,136602,3,2
99104,136654,1.5,1
99105,136664,1,1
99106,136666,2.25,2
99108,136778,2,1
99109,136786,1.5,1
99110,136800,1.5,1
99111,136816,2.5,1
99112,136834,5,1
99113,136838,2.5,1
99114,136840,3.5,1
99115,136850,5,1
99116,136859,1.5,1
99117,136864,2.34375,16
99133,136912,2,1
99134,136958,2,1
99135,137218,2.5,1
99136,137337,3.5,4
99140,137345,2,1
99141,137517,0.5,1
99142,137595,4,1
99143,137857,3.636363636,11
99154,137859,4,1
99155,137863,4,1
99156,138036,3.472222222,18
99174,138186,0.5,1
99175,138204,4,2
99177,138208,3,2
99179,138210,3.3,5
99184,138396,3.5,1
99185,138546,1.5,1
99186,138610,1.5,1
99187,138632,5,1
99188,138702,3,1
99189,138798,0.5,1
99190,138835,5,1
99191,138966,5,1
99192,139052,2,1
99193,139130,2.5,1
99194,139157,4.5,1
99195,139385,3.903225806,31
99226,139415,3,1
99227,139511,3,1
99228,139640,5,1
99229,139642,2.833333333,6
99235,139644,3.545454545,11
99246,139655,3,1
99247,139717,1.25,2
99249,139747,3.5,1
99250,139855,3.25,2
99252,139857,1.5,1
99253,139859,2.5,1
99254,139915,2.25,2
99256,139994,4,1
99257,140016,2,1
99258,140038,4.5,1
99259,140110,3.653846154,13
99272,140133,5,1
99273,140162,4.5,1
99274,140174,3.5625,8
99282,140237,2,1
99283,140247,3.25,4
99287,140265,5,1
99288,140267,4,1
99289,140289,4,1
99290,140301,3,1
99291,140359,4,4
99295,140481,4.5,1
99296,140523,3.5,1
99297,140525,1.5,1
99298,140541,4,1
99299,140561,4,1
99300,140627,5,1
99301,140711,2.666666667,6
99307,140715,4.214285714,7
99314,140725,3.5,2
99316,140737,3.5,1
99317,140816,4.5,1
99318,140850,2,1
99319,140852,1,1
99320,140928,3.2,5
99325,140956,3.5,4
99329,141004,3.25,2
99331,141131,2.5,1
99332,141400,4,1
99333,141408,3.75,2
99335,141422,2.5,1
99336,141513,4,1
99337,141544,3.5,3
99340,141646,3.5,1
99341,141668,0.5,1
99342,141688,3.5,2
99344,141718,5,1
99345,141749,3.75,2
99347,141799,3.5,1
99348,141810,4,1
99349,141816,5,1
99350,141818,4.5,1
99351,141820,4,1
99352,141830,3.25,2
99354,141836,4.5,1
99355,141844,4.5,1
99356,141846,4,1
99357,141866,3.333333333,3
99360,141890,3,2
99362,141928,5,1
99363,141994,0.5,1
99364,142020,5,1
99365,142056,3,1
99366,142074,1.5,1
99367,142115,4.75,2
99369,142196,4.5,1
99370,142222,3.125,4
99374,142366,3,1
99375,142372,2.75,2
99377,142420,3,2
99379,142422,4.25,4
99383,142424,2,1
99384,142444,5,1
99385,142448,3.083333333,6
99391,142456,4,2
99393,142488,4.157894737,19
99412,142507,2.5,1
99413,142509,3.75,2
99415,142536,2,3
99418,142550,4.5,1
99419,142558,3,1
99420,142598,4,1
99421,142602,1,1
99422,142831,4.5,1
99423,142961,2.5,1
99424,142997,2.875,4
99428,143001,1.5,1
99429,143031,5,1
99430,143245,2.25,2
99432,143255,1.5,1
99433,143257,3,2
99435,143355,3.307692308,13
99448,143365,2.5,1
99449,143367,3.75,2
99451,143385,3.4375,8
99459,143410,2,1
99460,143458,4,1
99461,143472,1.5,1
99462,143511,5,1
99463,143525,4,1
99464,143559,5,1
99465,143859,2.8125,8
99473,143896,4.5,1
99474,143969,2.833333333,3
99477,144210,4,1
99478,144222,3,1
99479,144262,2,1
99480,144352,0.5,1
99481,144478,4.5,1
99482,144522,2,1
99483,144606,4,1
99484,144620,2,2
99486,144714,1.5,1
99487,144716,2,1
99488,144734,4.5,1
99489,144976,4.5,2
99491,145080,2.5,1
99492,145150,3,1
99493,145283,3.5,1
99494,145418,4,1
99495,145491,3.5,1
99496,145724,0.5,1
99497,145745,2.5,1
99498,145839,2.5,3
99501,145935,1.5,1
99502,145951,0.5,1
99503,145994,5,1
99504,146024,4,1
99505,146028,4,1
99506,146210,3,1
99507,146244,4,1
99508,146309,4,1
99509,146656,3.75,8
99517,146662,5,1
99518,146682,4,1
99519,146684,5,1
99520,146688,2,1
99521,146730,2,1
99522,146986,4,1
99523,147002,4,1
99524,147142,3,1
99525,147196,5,1
99526,147250,5,1
99527,147282,4,1
99528,147286,5,1
99529,147300,5,1
99530,147326,5,1
99531,147328,5,1
99532,147330,5,1
99533,147372,3.75,2
99535,147374,4.166666667,3
99538,147376,4.75,2
99540,147378,3,4
99544,147380,2.875,4
99548,147382,4.5,3
99551,147384,4,4
99555,147410,5,1
99556,147657,4,1
99557,147662,3,1
99558,147936,4.5,1
99559,148166,3.5,1
99560,148172,2.5,2
99562,148238,2.5,1
99563,148424,3.75,2
99565,148482,3,1
99566,148592,3,1
99567,148626,3.961538462,26
99593,148632,4.5,1
99594,148652,3.25,2
99596,148667,3.5,1
99597,148671,4.5,2
99599,148675,2,1
99600,148709,2,1
99601,148775,4,1
99602,148881,4.5,2
99604,148888,2.5,3
99607,148956,3.125,4
99611,148978,4,1
99612,148982,4,1
99613,149011,3.5,1
99614,149144,4,1
99615,149146,4,1
99616,149330,4,1
99617,149334,3,1
99618,149350,5,1
99619,149352,2.666666667,6
99625,149354,2.5,7
99632,149380,1.5,1
99633,149406,3.375,8
99641,149508,5,1
99642,149566,5,1
99643,149590,2.5,1
99644,149612,2,1
99645,149830,4.5,1
99646,149902,2,1
99647,150254,2,1
99648,150401,3,2
99650,150548,3.85,10
99660,150554,5,1
99661,150596,4.25,2
99663,150604,2.5,1
99664,150696,4.5,1
99665,150993,4,1
99666,151311,3,1
99667,151315,2,3
99670,151317,2,1
99671,151455,2.833333333,3
99674,151479,1.5,1
99675,151501,1.5,1
99676,151557,2.5,1
99677,151559,2,1
99678,151653,1.5,1
99679,151687,0.5,1
99680,151695,4,1
99681,151739,2.875,4
99685,151745,0.5,1
99686,151759,2.5,1
99687,151763,4,2
99689,151769,5,1
99690,151777,3,1
99691,151781,3.5,1
99692,152037,2,2
99694,152063,0.5,1
99695,152065,3.5,1
99696,152071,1.5,1
99697,152077,3.678571429,14
99711,152079,2,2
99713,152081,3.890625,32
99745,152083,3.333333333,3
99748,152085,2.5,1
99749,152091,3.125,4
99753,152105,4.5,1
99754,152173,4,1
99755,152270,3.5,1
99756,152284,3.5,1
99757,152372,3.5,1
99758,152591,4,1
99759,152658,1.5,1
99760,152711,5,1
99761,152970,4.375,4
99765,153070,3.5,1
99766,153236,3,1
99767,153386,3,1
99768,153408,4,1
99769,154065,2,1
99770,154358,4,1
99771,154975,4,1
99772,155064,3,2
99774,155168,4,1
99775,155288,2.833333333,3
99778,155358,2,1
99779,155509,3.5,3
99782,155589,3,1
99783,155659,4,1
99784,155743,2,1
99785,155774,3.5,1
99786,155812,3.25,2
99788,155820,2.5,2
99790,155892,2,1
99791,156025,5,1
99792,156371,4.166666667,3
99795,156387,3.833333333,3
99798,156553,2.5,1
99799,156605,4.5,1
99800,156607,1,3
99803,156609,2.6,5
99808,156675,2,1
99809,156706,2.5,1
99810,156726,2.666666667,3
99813,156781,4,1
99814,156783,2.5,1
99815,157108,4.5,1
99816,157110,4.5,1
99817,157122,3,1
99818,157130,2,1
99819,157172,0.5,1
99820,157200,2.25,2
99822,157270,2.5,1
99823,157296,3.576923077,13
99836,157312,2.666666667,3
99839,157340,2.5,1
99840,157369,4,1
99841,157407,1.5,1
99842,157432,1,1
99843,157699,3.833333333,6
99849,157775,5,1
99850,157865,1.5,1
99851,158022,1.5,1
99852,158027,5,1
99853,158035,3.5,1
99854,158238,3.833333333,15
99869,158254,1.5,1
99870,158388,2.5,1
99871,158398,5,1
99872,158402,2.5,1
99873,158528,2.5,1
99874,158721,3.5,1
99875,158783,2.666666667,3
99878,158813,2,4
99882,158830,2.5,1
99883,158842,3.5,1
99884,158872,3.642857143,7
99891,158874,3,1
99892,158882,5,1
99893,158956,2.5,2
99895,158966,4.5,5
99900,158972,3.666666667,3
99903,159061,3,1
99904,159069,4.5,1
99905,159077,2.5,1
99906,159093,3.636363636,11
99917,159161,4.5,1
99918,159193,3,1
99919,159403,3,1
99920,159415,3.25,2
99922,159441,3.5,2
99924,159510,2,1
99925,159690,2,1
99926,159717,3.75,2
99928,159755,2.75,2
99930,159779,4,1
99931,159811,5,1
99932,159817,4.214285714,7
99939,159849,2.5,1
99940,159858,2.25,2
99942,159976,4.5,1
99943,160080,3.125,8
99951,160271,3.625,4
99955,160289,4.5,1
99956,160341,2.5,1
99957,160400,3,1
99958,160422,3,1
99959,160438,2.722222222,9
99968,160440,1.5,1
99969,160527,4.5,1
99970,160563,3.083333333,6
99976,160565,2.75,2
99978,160567,3.333333333,3
99981,160569,1,1
99982,160571,3,2
99984,160573,3,1
99985,160644,5,1
99986,160646,2.5,1
99987,160684,3.5,1
99988,160718,4.5,2
99990,160730,2,1
99991,160836,3,1
99992,160848,4.5,1
99993,160872,0.5,1
99994,160954,2.625,4
99998,160978,1,1
99999,160980,3.166666667,6
100005,161008,2.5,1
100006,161024,4.5,1
100007,161032,2.5,1
100008,161044,3,1
100009,161127,3.75,2
100011,161131,3.625,8
100019,161290,1,1
100020,161354,3,1
100021,161580,3.833333333,3
100024,161582,3.5625,8
100032,161594,3.5,1
100033,161634,3.3,5
100038,161830,1,1
100039,161918,1.5,1
100040,161922,3.25,2
100042,161966,4,1
100043,162082,3.5,1
100044,162344,5,1
100045,162350,3.583333333,6
100051,162414,5,1
100052,162478,4,3
100055,162578,4,6
100061,162590,1,1
100062,162598,3.5,1
100063,162600,3,3
100066,162602,4.5,1
100067,162606,3,6
100073,162828,2.5,1
100074,162968,4,1
100075,162982,3,1
100076,163056,4,1
100077,163072,5,1
100078,163112,5,1
100079,163134,4,3
100082,163386,5,1
100083,163527,4,1
100084,163639,4,1
100085,163645,3.9375,8
100093,163653,3,1
100094,163809,2.5,1
100095,163925,5,1
100096,163937,3.5,1
100097,163981,3.5,1
100098,163985,4.5,1
100099,164179,3.980769231,26
100125,164200,4,2
100127,164226,4.5,1
100128,164280,3.5,1
100129,164367,5,1
100130,164375,1.5,1
100131,164540,3.5,1
100132,164647,2.5,1
100133,164655,2,1
100134,164707,4,1
100135,164753,2,1
100136,164881,1.5,1
100137,164909,3.388888889,9
100146,164917,4.5,2
100148,165075,2.5,1
100149,165101,2.875,4
100153,165103,3.75,2
100155,165139,2,1
100156,165343,1.5,1
100157,165347,2,1
100158,165483,4,1
100159,165489,2.5,1
100160,165529,2,1
100161,165549,2.9,5
100166,165551,4.5,1
100167,165635,1,1
100168,165639,3.833333333,3
100171,165645,0.5,1
100172,165671,4.5,1
100173,165843,4,1
100174,165947,3.25,2
100176,165959,5,1
100177,165969,4,2
100179,166015,3.5,1
100180,166024,4.75,2
100182,166183,5,1
100183,166203,4,1
100184,166291,4,2
100186,166461,3.45,10
100196,166492,3.5,3
100199,166526,1,1
100200,166528,3.925925926,27
100227,166534,3.333333333,6
100233,166558,3,1
100234,166568,4.5,2
100236,166635,3.666666667,6
100242,166643,3.8,10
100252,166705,3,1
100253,166946,4.25,2
100255,167018,3.125,4
100259,167036,3.75,4
100263,167064,5,1
100264,167296,0.5,1
100265,167370,2.5,2
100267,167380,4.5,1
100268,167538,1,1
100269,167570,4,1
100270,167634,4.5,1
100271,167706,2.5,1
100272,167732,3.5,1
100273,167746,3.714285714,7
100280,167772,1.5,1
100281,167790,3.5,1
100282,167854,4.5,1
100283,168026,4,1
100284,168090,4,1
100285,168144,4,1
100286,168174,3,1
100287,168218,4.5,1
100288,168248,4.142857143,7
100295,168250,3.633333333,15
100310,168252,4.28,25
100335,168254,3.125,4
100339,168266,3.75,4
100343,168326,4,4
100347,168350,2.5,1
100348,168358,2.5,1
100349,168366,3.5,2
100351,168418,3.8,5
100356,168456,2,1
100357,168492,3.75,4
100361,168608,3,1
100362,168612,3.75,2
100364,168632,4,1
100365,168712,1,1
100366,168846,4.5,1
100367,169034,4.5,1
100368,169180,2.5,1
100369,169670,1.5,1
100370,169904,2,1
100371,169912,3,2
100373,169958,1,1
100374,169982,3,1
100375,169984,2.8,5
100380,169992,3.5,1
100381,170289,1,1
100382,170297,2,1
100383,170355,3.75,2
100385,170357,4,1
100386,170399,4,1
100387,170401,3,1
100388,170411,4,1
100389,170551,2.5,1
100390,170597,5,1
100391,170697,4.125,4
100395,170705,4.285714286,7
100402,170777,5,1
100403,170813,3,3
100406,170817,4,1
100407,170827,3.5,1
100408,170837,4,1
100409,170875,2.333333333,3
100412,170897,2,1
100413,170907,4,1
100414,170937,3,1
100415,170939,3.5,1
100416,170945,3.5,1
100417,170957,3,1
100418,170993,4,1
100419,171011,4.2,5
100424,171023,4,1
100425,171251,4,1
100426,171495,4.5,2
100428,171631,1,1
100429,171695,3,1
100430,171701,3.5,1
100431,171749,5,1
100432,171751,2.5,1
100433,171759,3,1
100434,171763,4.333333333,9
100443,171765,3.75,2
100445,171811,4,1
100446,171867,3.25,2
100448,171891,3.5,1
100449,171917,4.5,1
100450,172013,3,1
100451,172215,2.75,2
100453,172229,3,1
100454,172233,2.5,1
100455,172253,3,1
100456,172321,2,1
100457,172461,3,1
100458,172497,4,1
100459,172547,2.25,2
100461,172577,5,1
100462,172583,5,1
100463,172585,5,1
100464,172587,5,1
100465,172589,5,1
100466,172591,4.75,2
100468,172637,5,1
100469,172705,5,1
100470,172793,5,1
100471,172825,4.5,1
100472,172875,5,1
100473,172881,3.5,1
100474,172887,3,1
100475,172909,5,1
100476,173145,2.875,4
100480,173197,4.25,2
100482,173205,4,1
100483,173209,4,1
100484,173235,4.5,1
100485,173253,3.5,1
100486,173255,2.5,1
100487,173291,2.875,4
100491,173307,0.5,1
100492,173317,4.5,1
100493,173351,5,1
100494,173355,5,1
100495,173535,4.5,1
100496,173619,5,1
100497,173751,2,1
100498,173873,2,1
100499,173925,4.25,2
100501,173941,3,1
100502,173963,5,1
100503,174045,4,1
100504,174053,4.75,4
100508,174055,3.423076923,13
100521,174141,3.5,1
100522,174403,2.5,1
100523,174479,4,1
100524,174551,5,1
100525,174681,3.5,1
100526,174727,3,1
100527,174737,3,1
100528,174815,3.5,1
100529,174909,4.5,1
100530,175197,3.5,1
100531,175199,4,1
100532,175293,5,1
100533,175303,3.333333333,9
100542,175387,5,1
100543,175397,5,1
100544,175401,4,1
100545,175431,5,1
100546,175435,4.5,1
100547,175475,0.5,1
100548,175485,1.666666667,3
100551,175569,3.4,5
100556,175577,1.5,1
100557,175585,3.5,1
100558,175661,2.666666667,3
100561,175693,2.5,1
100562,175705,3.5,1
100563,175707,3,1
100564,175743,3,1
100565,175781,3,1
100566,176051,3.5,1
100567,176101,3.0625,8
100575,176329,4,1
100576,176371,3.805555556,18
100594,176389,2,1
100595,176413,4.5,1
100596,176415,3.5,1
100597,176419,3.25,2
100599,176423,4,1
100600,176579,1,1
100601,176601,5,1
100602,176621,2,1
100603,176751,4.5,2
100605,176805,4,1
100606,176935,2,1
100607,177185,4.5,1
100608,177285,3,1
100609,177593,4.75,8
100617,177615,3.333333333,3
100620,177763,2.833333333,3
100623,177765,3.538461538,13
100636,177939,4.5,1
100637,178061,3.333333333,3
100640,178111,2,1
100641,178129,3.5,1
100642,178323,3.5,1
100643,178613,4,1
100644,178615,3.5,1
100645,178827,4.25,2
100647,179053,3.5,1
100648,179073,3,1
100649,179119,4,1
100650,179133,5,1
100651,179135,5,1
100652,179211,3,2
100654,179401,3.666666667,6
